Heure de début,Heure de fin,Calories (kcal),Distance (m),Fréquence cardiaque moyenne (bpm),Fréquence cardiaque maximale (bpm),Fréquence cardiaque minimale (bpm),Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Inactif"" (ms)"
20:30:00.000-04:00,20:45:00.000-04:00,16.921875,,,,,,,,,,,,,,,,900000
20:45:00.000-04:00,21:00:00.000-04:00,16.921875,,,,,,,,,,,,512,,,,900000
21:00:00.000-04:00,21:15:00.000-04:00,16.921875,,,,,,,,,,,,,,,,900000
21:15:00.000-04:00,21:30:00.000-04:00,16.92187507997268,,,,,,,,,,,,,,,,900000
21:30:00.000-04:00,21:45:00.000-04:00,16.921875083770654,,,,,,,,,,,,,,,,900000
21:45:00.000-04:00,22:00:00.000-04:00,16.921875051084797,,,,,,,,,,,,30,,,,798184
22:00:00.000-04:00,22:15:00.000-04:00,16.921874794844808,,,,,,,,,,,,,,,,
22:15:00.000-04:00,22:30:00.000-04:00,16.921874794844808,,,,,,,,,,,,,,,,
22:30:00.000-04:00,22:45:00.000-04:00,16.92187460639127,,,,,,,,,,,,183,,,,332508
22:45:00.000-04:00,23:00:00.000-04:00,16.921875,,,,,,,,,,,,24,,,,900000
23:00:00.000-04:00,23:15:00.000-04:00,16.921875,,,,,,,,,,,,26,,,,900000
23:15:00.000-04:00,23:30:00.000-04:00,16.921875,,,,,,,,,,,,,,,,900000
23:30:00.000-04:00,23:45:00.000-04:00,16.921875,,,,,,,,,,,,42,,,,900000
23:45:00.000-04:00,00:00:00.000-04:00,16.921875,,,,,,,,,,,,,,,,900000
