Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
11:30:00.000+07:00,11:45:00.000+07:00,18.28102441265171,15.49383148305989,-8.6440862,115.1368943,-8.6437267,115.13728,3.232158540345948,7.0,0.5699999928474426,1,,,,879170,20830,
11:45:00.000+07:00,12:00:00.000+07:00,22.817882473906003,15.349196434020996,-8.645323,115.1360634,-8.6439413,115.1371975,0.34676194190979004,0.34676194190979004,0.34676194190979004,72,,,,764559,96132,
12:00:00.000+07:00,12:15:00.000+07:00,20.25869255763223,10.677701950073242,-8.6433705,115.134332,-8.6433705,115.134332,0.3149329125881195,0.3149329125881195,0.3149329125881195,33,,,,632789,53655,
12:15:00.000+07:00,12:30:00.000+07:00,17.02604103088379,,-8.6437017,115.1345057,-8.6437017,115.1345057,,,,1,,,,900000,,
12:30:00.000+07:00,12:45:00.000+07:00,17.02604103088379,,-8.6433705,115.134332,-8.6433705,115.134332,,,,,,,,900000,,
12:45:00.000+07:00,13:00:00.000+07:00,17.02604103088379,,-8.6433004,115.1350181,-8.6433004,115.1350181,,,,,,,,900000,,
13:00:00.000+07:00,13:15:00.000+07:00,17.026041932625056,,-8.6437017,115.1345057,-8.6434278,115.1352107,,,,,,,,900000,,
13:15:00.000+07:00,13:30:00.000+07:00,17.026042313407885,,-8.6433705,115.134332,-8.6433705,115.134332,,,,,,,,900000,,
13:30:00.000+07:00,13:45:00.000+07:00,17.026042135943595,,-8.6448909,115.1366019,-8.6429446,115.1423624,,,,4,,,,421495,,
13:45:00.000+07:00,14:00:00.000+07:00,20.2522460931157,3.3367819786071777,-8.6433884,115.1343455,-8.6433884,115.1343455,,,,36,,,,534249,53548,
14:00:00.000+07:00,14:15:00.000+07:00,17.026041052015277,,,,,,,,,,,,,900000,,
14:15:00.000+07:00,14:30:00.000+07:00,17.026041052015277,,,,,,,,,,,,,900000,,
14:30:00.000+07:00,14:45:00.000+07:00,21.851310569851705,4.004137992858887,,,,,,,,59,,,,819911,80089,
14:45:00.000+07:00,15:00:00.000+07:00,43.814200280691594,155.9068717956543,,,,,0.8097376661469318,1.003768801689148,0.4081980884075165,319,,,,85774,444626,
15:00:00.000+07:00,15:15:00.000+07:00,17.026040944824658,,,,,,,,,,,,,900000,,
15:15:00.000+07:00,15:30:00.000+07:00,17.026040944824658,,,,,,,,,,,,,900000,,
15:30:00.000+07:00,15:45:00.000+07:00,18.87682480071403,,,,,,,,,79,,,,869281,30719,
15:45:00.000+07:00,16:00:00.000+07:00,17.026040062333397,,,,,,,,,,,,,900000,,
16:00:00.000+07:00,16:15:00.000+07:00,17.026040062333397,,,,,,,,,8,,,,900000,,
16:15:00.000+07:00,16:30:00.000+07:00,27.387818086826393,23.35747241973877,,,,,0.4977715164422989,0.6781066656112671,0.3174363672733307,95,,,,728017,171983,
16:30:00.000+07:00,16:45:00.000+07:00,17.02604103088379,,,,,,,,,25,,,,900000,,
16:45:00.000+07:00,17:00:00.000+07:00,17.02604103088379,,,,,,,,,70,,,,900000,,
17:00:00.000+07:00,17:15:00.000+07:00,17.02604103088379,,,,,,,,,4,,,,900000,,
17:15:00.000+07:00,17:30:00.000+07:00,17.026041033928607,,,,,,,,,2,,,,900000,,
17:30:00.000+07:00,17:45:00.000+07:00,24.586306586233523,93.94487857818604,,,,,0.6002835453479523,0.9866422414779663,0.34078869223594666,209,,,,713707,125484,
17:45:00.000+07:00,18:00:00.000+07:00,17.02604103712452,,,,,,,,,36,,,,741330,,
18:00:00.000+07:00,18:15:00.000+07:00,17.026040561694025,,,,,,,,,55,,,,118199,,
18:15:00.000+07:00,18:30:00.000+07:00,17.02604160474016,,-8.6433705,115.134332,-8.6433705,115.134332,,,,,,,,772188,,
18:30:00.000+07:00,18:45:00.000+07:00,17.026041225432806,,,,,,,,,,,,,871696,,
18:45:00.000+07:00,19:00:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
19:00:00.000+07:00,19:15:00.000+07:00,17.02604103088379,,-8.6433445,115.1343971,-8.6433445,115.1343971,1.7899999618530273,1.7899999618530273,1.7899999618530273,,,,,900000,,
19:15:00.000+07:00,19:30:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
19:30:00.000+07:00,19:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
19:45:00.000+07:00,20:00:00.000+07:00,17.02604103088379,,,,,,1.7899999618530273,1.7899999618530273,1.7899999618530273,,,,,900000,,
20:00:00.000+07:00,20:15:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
20:15:00.000+07:00,20:30:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
20:30:00.000+07:00,20:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
20:45:00.000+07:00,21:00:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
21:00:00.000+07:00,21:15:00.000+07:00,17.02604103088379,,,,,,1.7899999618530273,1.7899999618530273,1.7899999618530273,1,,,,900000,,
21:15:00.000+07:00,21:30:00.000+07:00,17.02604103088379,,-8.6433705,115.134332,-8.6433705,115.134332,1.7899999618530273,1.7899999618530273,1.7899999618530273,4,,,,900000,,
21:30:00.000+07:00,21:45:00.000+07:00,17.02604103088379,,,,,,,,,1,,,,900000,,
21:45:00.000+07:00,22:00:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
22:00:00.000+07:00,22:15:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
22:15:00.000+07:00,22:30:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
22:30:00.000+07:00,22:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
22:45:00.000+07:00,23:00:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
23:00:00.000+07:00,23:15:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
23:15:00.000+07:00,23:30:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
23:30:00.000+07:00,23:45:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
23:45:00.000+07:00,00:00:00.000+07:00,17.02604103088379,,,,,,,,,,,,,900000,,
