Start time,End time,Average weight (kg),Max weight (kg),Min weight (kg),Calories (kcal),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Step count,Distance (m),Average speed (m/s),Max speed (m/s),Min speed (m/s),Move Minutes count,Inactive duration (ms)
18:00:00.000+08:00,18:15:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
18:15:00.000+08:00,18:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
18:30:00.000+08:00,18:45:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
18:45:00.000+08:00,19:00:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
19:00:00.000+08:00,19:15:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
19:15:00.000+08:00,19:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
19:30:00.000+08:00,19:45:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
19:45:00.000+08:00,20:00:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
20:00:00.000+08:00,20:15:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
20:15:00.000+08:00,20:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
20:30:00.000+08:00,20:45:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
20:45:00.000+08:00,21:00:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
21:00:00.000+08:00,21:15:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
21:15:00.000+08:00,21:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
21:30:00.000+08:00,21:45:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
21:45:00.000+08:00,22:00:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
22:00:00.000+08:00,22:15:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
22:15:00.000+08:00,22:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
22:30:00.000+08:00,22:45:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
22:45:00.000+08:00,23:00:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
23:00:00.000+08:00,23:15:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
23:15:00.000+08:00,23:30:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
23:30:00.000+08:00,23:45:00.000+08:00,,,,17.02604103088379,,,,,,,,,,,,,900000
23:45:00.000+08:00,00:00:00.000+08:00,,,,17.02604104796703,,,,,,,,,,,,,900000
